media_ID,media_type,media_title,runtime,average_rating
tt0087755,movie,The Muppets Take Manhattan,94,7.3
tt0164108,movie,The Muse,97,6.2
tt1120908,movie,De muze,72,6.4
tt0056262,movie,The Music Man,151,8.1
tt0385277,movie,Santouri,107,7.7
tt0246544,movie,The Musketeer,104,6.7
tt1116847,movie,Tofangdar,117,8.5
tt0050251,movie,ChikyÃ» BÃ´eigun,89,7.7
tt0049531,movie,Le mystÃ¨re Picasso,78,7.5
tt0282771,movie,The Mystic Masseur,117,7.7
tt0119746,movie,The Myth of Fingerprints,93,8.8
tt0040636,movie,The Naked City,96,2.8
tt0257487,movie,La ciudad al desnudo,91,8.2
tt0047264,movie,The Naked Jungle,95,8.5
tt0058390,movie,The Naked Kiss,90,7.6
tt0104969,movie,The Naked Truth,92,6
tt0373882,movie,El hakika el aria,115,5.2
tt11519834,movie,Hola pravda,82,6.4
tt0091605,movie,Der Name der Rose,130,6.7
tt7572868,tvSeries,The Name of the Rose,60,7.5
tt0222368,movie,Los sin nombre,102,5
tt0044954,movie,The Narrow Margin,71,6.7
tt0087781,movie,The Natural,138,7
tt0257954,movie,The Natural History of the Chicken,60,6.4
tt0125430,movie,The Naughty Stewardesses,102,5.4
tt0015163,movie,The Navigator,59,7.3
tt0279977,movie,The Navigators,96,7.3
tt0352621,movie,The Nazi Officers Wife,90,8.8
tt0120768,movie,The Negotiator,140,4.8
tt0095719,movie,The Nest,89,6.2
tt0280990,movie,Nid de guÃªpes,107,6.3
tt11105376,movie,The Bewailing,100,5.4
tt4925340,movie,The Nest (Il nido),107,6.9
tt5783250,movie,Il nido,80,6.1
tt0074959,movie,Das Netz,106,6.9
tt0113957,movie,The Net,114,7.8
tt5996202,movie,Geumul,114,6.1
tt6864720,movie,Nevod,75,6.3
tt0088323,movie,Die unendliche Geschichte,102,6.3
tt0093744,movie,The New Adventures of Pippi Longstocking,104,5.4
tt0186397,movie,La nouvelle Ãˆve,94,5.4
tt0241760,movie,The New Guy,88,5.3
tt0159897,tvSeries,The Newcomers,30,5.3
tt0120769,movie,The Newton Boys,122,5.4
tt0156841,movie,The Next Best Thing,108,5.4
tt0245317,movie,The Next Big Thing,87,6
tt0219210,movie,The Night Larry Kramer Kissed Me,81,6.1
tt0125950,movie,The Night That Never Happened,95,7.7
tt0066141,movie,The Night Visitor,106,7.9
tt0110665,movie,The Night and the Moment,90,2.8
tt0048424,movie,The Night of the Hunter,92,8.3
tt0084422,movie,La notte di San Lorenzo,107,7
tt0107688,movie,The Nightmare Before Christmas,76,7.4
tt0071913,movie,The Nine Lives of Fritz the Cat,77,7.4
tt0081237,movie,The Ninth Configuration,118,7.9
tt0142688,movie,The Ninth Gate,133,7
tt0402406,movie,The Nomi Song,98,5.4
tt0079639,movie,The North Avenue Irregulars,100,7.5
tt0332280,movie,The Notebook,123,6.6
tt2324384,movie,A nagy fÃ¼zet,112,7.2
tt0057372,movie,The Nutty Professor,107,7.2
tt0102573,movie,The Object of Beauty,103,8
tt0120772,movie,The Object of My Affection,111,4.6
tt0081259,movie,The Octagon,103,5.7
tt0063374,movie,The Odd Couple,105,6.1
tt1062932,movie,Khuu raet,84,5.3
tt0120773,movie,The Odd Couple II,97,6.7
tt0071935,movie,The Odessa File,130,6
tt0103504,tvSeries,The Odyssey,30,5.5
tt11262182,movie,Al-Oudyssa,92,6.8
tt1659619,movie,LodyssÃ©e,122,8
tt0387460,movie,The Off Season,90,7.5
tt0089276,movie,La historia oficial,112,8.3
tt0118043,movie,Der Unhold,118,6.3
tt11574932,movie,The Ogre,94,9
tt0023293,movie,The Old Dark House,72,7.4
tt0052027,movie,The Old Man and the Sea,86,7.7
tt0203408,movie,The Omega Code,100,5.1
tt0067525,movie,The Omega Man,98,8
tt0075005,movie,The Omen,111,6.4
tt0267804,movie,The One,87,6.7
tt13371582,movie,Luno,92,4.6
tt7121588,movie,Jue shi gao shou,116,6.7
tt0078034,movie,The One and Only,97,7.3
tt0167137,movie,Den eneste ene,106,8.7
tt0079668,movie,The Onion Field,122,8
tt0163125,movie,The Operator,102,7.1
tt0100300,movie,Qualcuno pagherÃ ,93,8.5
tt0223856,movie,The Opponent,90,6.6
tt0120777,movie,The Opposite of Sex,105,6.9
tt0193364,movie,The Order,89,6.5
tt0066695,tvSeries,The Organization,60,6.1
tt0082267,movie,Du ci,92,7.5
tt0236388,movie,The Original Kings of Comedy,115,8.2
tt0332720,movie,The Original Latin Kings of Comedy,86,8.8
tt0086058,movie,The Osterman Weekend,103,7.9
tt0271045,movie,The Other Brother,94,6.1
tt0250371,movie,The Other Side of Heaven,113,8.1
tt0117817,movie,SÃ¸ndagsengler,103,5.9
tt0301524,movie,El otro lado de la cama,114,8.7
tt0402417,movie,O Outro Lado da Rua,97,7.5
tt0123209,movie,The Other Sister,129,7.1
tt0071177,movie,Les autres,127,5.1
tt0165414,movie,The Others,90,5.4
tt8954910,tvSeries,Ã–tesiz insanlar,90,6.6
tt0129280,movie,The Out-of-Towners,90,7.2
tt0036241,movie,The Outlaw,116,7.5
tt1186357,movie,Lope,106,6.1
tt1760984,movie,Mubeopja,93,4.7
tt0075029,movie,The Outlaw Josey Wales,135,6
tt0032884,movie,The Outsider,90,6.6
tt0040407,movie,The Guinea Pig,97,5.8
tt0072693,movie,Berlinger,115,6.1
tt0083151,movie,Szabadgyalog,122,9.2
tt0261486,tvSeries,La intrusa,60,7.1
tt0060201,movie,Los caifanes,95,5
tt0086066,movie,The Outsiders,91,6.5
tt0184709,movie,Os Marginais,102,6.5
tt0328153,movie,Mori to mizuumi no matsuri,113,6.1
tt1330047,movie,"Rogues, Rebels, and Renegades: The Art of an Outlaw",75,6.7
tt0066195,movie,The Owl and the Pussycat,95,7.6
tt0036244,movie,The Ox-Bow Incident,75,7.3
tt0395699,movie,The Pacifier,95,7.4
tt0098051,movie,The Package,108,8.3
tt0304514,movie,The Pact,94,8.1
tt0329480,movie,El pacto,95,8.4
tt11204060,movie,Pagten,115,6.9
tt0110763,movie,The Pagemaster,80,6.2
tt0050814,movie,The Pajama Game,101,6.8
tt0040679,movie,The Paleface,91,6.2
tt0117283,movie,The Pallbearer,98,5.1
tt0035169,movie,The Palm Beach Story,88,6.2
tt0110771,movie,The Paper,112,5.5
tt0070509,movie,The Paper Chase,113,8
tt0039694,movie,The Paradine Case,125,8.8
tt0071970,movie,The Parallax View,102,7.5
tt0055277,movie,The Parent Trap,129,7.1
tt0054439,movie,Veselica,102,7.2
tt0063415,movie,The Party,99,7.5
tt0082100,movie,La boum,110,5.2
tt1105375,movie,Party,88,7.7
tt3899206,tvSeries,O Rebu,45,8.1
tt0025630,movie,The Partys Over,68,7
tt6173020,movie,La fÃªte est finie,93,8.8
tt0019254,movie,La passion de Jeanne dArc,110,7.9
tt0335345,movie,The Passion of the Christ,127,7.8
tt0007160,movie,The Patriot,50,8.1
tt0019258,movie,The Patsy,78,6.9
tt0059575,movie,The Pawnbroker,116,8.6
tt0119872,movie,The Peacekeeper,98,8.1
tt0049604,movie,The Peacemaker,82,7.7
tt0114108,movie,The Pebble and the Penguin,74,7
tt0410433,movie,Tau kwai mou jeu,93,7.6
tt0107798,movie,The Pelican Brief,141,7.4
tt0076535,movie,The People That Time Forgot,91,5.8
tt0105121,movie,The People Under the Stairs,102,9.1
tt0117318,movie,The People vs. Larry Flynt,130,7.2
tt0040340,movie,La familia PÃ©rez,93,8.2
tt0114113,movie,The Perez Family,113,5.2
tt0104816,movie,El marido perfecto,89,6.9
tt0354805,movie,The Perfect Husband,110,7.6
tt0314498,movie,The Perfect Score,93,6.5
tt0177971,movie,The Perfect Storm,130,7.1
tt0086641,movie,Zhuan qiao qiang jiao,95,8.1
tt5860852,movie,The Perfect Wife,81,7.2
tt0004465,movie,The Perils of Pauline,199,8.9
tt0119887,movie,The Pest,84,8.1
tt0028096,movie,The Petrified Forest,82,8.6
tt0070528,movie,Kaseki no mori,118,8.2
tt0022265,movie,The Phantom,62,8.5
tt0115016,movie,Ye ban ge sheng,100,7.5
tt0071487,movie,Le fantÃ´me de la libertÃ©,104,8.2
tt0016220,movie,The Phantom of the Opera,93,7.8
tt0119889,movie,Il fantasma dellopera,99,6.6
tt0087910,movie,The Philadelphia Experiment,102,5.2
tt0032904,movie,The Philadelphia Story,112,4.6
tt0207007,movie,The Photographer,94,5.3
tt0330298,movie,El fotÃ³grafo,90,6.1
tt3646722,movie,Fotograf,110,7.7
tt0102663,movie,The Pianist,112,7.8
tt0107822,movie,The Piano,121,4.3
tt0254686,movie,La pianiste,131,8.2
tt0093737,movie,The Pick-up Artist,81,8.1
tt0098895,tvSeries,The Piglet Files,30,4.4
tt0114134,movie,The Pillow Book,126,5.4
tt0057413,movie,The Pink Panther,115,6.7
tt0075066,movie,The Pink Panther Strikes Again,103,6.9
tt0084504,movie,The Pirate Movie,105,7.4
tt0086112,movie,The Pirates of Penzance,112,7.4
tt0381348,movie,"Kumo no mukÃ´, yakusoku no basho",90,7.3
tt0084509,movie,The Plague Dogs,103,7.1
tt0060841,movie,The Plague of the Zombies,90,5.2
tt0028108,movie,The Plainsman,113,6.9
tt0105150,movie,The Playboys,117,7.8
tt0105151,movie,The Player,124,5.4
tt3914450,movie,Ghesh Al Zawgeyya,109,7.2
tt0237572,movie,The Pledge,124,5.3
tt0067595,movie,The Point,90,7.4
tt0283027,movie,Swimming Pool - Der Tod feiert mit,92,6.9
tt0911024,movie,The Pool,98,7.2
tt2950330,movie,De poel,76,7.3
tt0087932,movie,The Pope of Greenwich Village,121,8.6
tt0110870,movie,The Pornographer,93,6.2
tt0262699,movie,Le pornographe,108,8.3
tt0060560,movie,Erogotoshi-tachi yori: Jinruigaku nyÃ»mon,128,8.2
tt0069113,movie,The Poseidon Adventure,117,7
tt0066233,movie,Postchi,107,6.3
tt0110877,movie,Il postino,108,6.7
tt0119925,movie,The Postman,177,2.7
tt0291771,movie,Al-boustaguy,114,5.8
tt0038854,movie,The Postman Always Rings Twice,113,9
tt0289408,movie,The Powerpuff Girls Movie,73,6.5
tt0117372,movie,The Preachers Wife,123,6.1
tt0062153,movie,The Presidents Analyst,103,6.2
tt0447374,tvSeries,The Presidents,45,6.2
tt0095897,movie,The Presidio,97,6.4
tt0249893,movie,The Price of Milk,87,8
tt0050858,movie,The Pride and the Passion,132,7
tt0035211,movie,The Pride of the Yankees,128,8.2
tt0223954,movie,The Prime Gig,98,6.3
tt0064840,movie,The Prime of Miss Jean Brodie,116,8.6
tt0337697,movie,The Prince & Me,111,7.5
tt0005928,movie,The Prince and the Pauper,50,8.1
tt0011604,movie,Prinz und Bettelknabe,75,7.5
tt0349998,movie,Prints i nishchiy,81,8.5
tt0461829,movie,Printzat i prosyakat,86,6.3
tt0050861,movie,The Prince and the Showgirl,115,7.8
tt0120794,movie,The Prince of Egypt,99,6.1
tt0102713,movie,The Prince of Tides,132,7.6
tt0093779,movie,The Princess Bride,98,5.8
tt0368933,movie,The Princess Diaries 2: Royal Engagement,113,6.3
tt0037193,movie,The Princess and the Pirate,94,7.1
tt0203632,movie,Der Krieger und die Kaiserin,135,5.9
tt0093780,movie,The Principal,109,6.8
tt0048512,movie,The Prisoner,95,5
tt0099812,movie,Huo shao dao,125,8
tt0924004,movie,YÃ»heisha - terorisuto,113,8.8
tt0072034,movie,The Prisoner of Second Avenue,98,7
tt0074179,movie,Ban jin ba liang,94,6.7
tt0081376,movie,The Private Eyes,91,6.6
tt0024473,movie,The Private Life of Henry VIII,97,6.7
tt0066249,movie,The Private Life of Sherlock Holmes,125,6.8
tt0031826,movie,The Private Lives of Elizabeth and Essex,106,6.9
tt0079754,movie,The Prize Fighter,99,5.5
tt0063462,movie,The Producers,88,6.5
tt0082949,movie,Le professionnel,108,7
tt0339535,movie,Profesionalac,104,8.1
tt6279058,movie,El profes1on4l,72,6.8
tt0060862,movie,The Professionals,117,6.5
tt0107889,movie,The Program,112,6.8
tt0114194,movie,The Prophecy,98,7.2
tt5837868,movie,NhÃ  TiÃªn Tri,109,2.9
tt0072326,movie,Le protecteur,80,4.9
tt0089847,movie,The Protector,91,6.7
tt0427954,movie,Tom yum goong,111,6.1
tt0043938,movie,The Prowler,92,6.3
tt0063471,movie,The Psychic,80,6.7
tt0100430,movie,Psychic,92,6.7
tt0022286,movie,The Public Enemy,83,6.2
tt0098141,movie,The Punisher,89,5.5
tt0111003,movie,The Puppet Masters,109,8
tt0371902,movie,The Purifiers,85,7.2
tt0047376,movie,The Purple Plain,97,6.5
tt0089853,movie,The Purple Rose of Cairo,82,5.5
tt0105200,movie,The Quarrel,85,7.6
tt0100093,movie,Ha-Mahtzeva,85,6.1
tt0169156,movie,The Quarry,112,6.1
tt0074041,tvSeries,The Quest,60,5.8
tt0091810,movie,Frog Dreaming,93,7
tt6998626,movie,Ringan,106,5.4
tt0057441,movie,The Quick and the Dead,92,7
tt0247645,movie,The Quickie,99,5.6
tt0052106,movie,The Quiet American,120,5.6
tt0188503,movie,Choyonghan kajok,101,6.1
tt0045061,movie,The Quiet Man,129,6.6
tt0098160,movie,The Rachel Papers,95,6.6
tt0144814,movie,The Rage: Carrie 2,104,7.3
tt0066279,movie,The Railway Children,109,7.3
tt0017307,movie,The Rainmaker,50,7.9
tt0450442,movie,Impian Kemarau,86,8.7
tt0098169,movie,The Ranch,97,5
tt3117648,tvSeries,Le ranch,25,6.8
tt0062446,movie,Le viol du vampire,95,7.5
tt0102757,movie,The Rapture,100,7.5
tt0060884,movie,The Rare Breed,97,6.8
tt0348991,tvSeries,The Rat Pack,200,6.8
tt0038873,movie,The Razors Edge,145,8.4
tt0119987,movie,The Real Blonde,105,7.9
tt0186483,movie,The Real Bruce Lee,93,7.9
tt6916800,movie,The Real Buddy Holly Story,86,6.5
tt0360916,movie,The Real Cancun,96,6.5
tt0107927,movie,The Real McCoy,105,4.8
tt0050053,tvSeries,The Real McCoys,30,7.3
tt0023381,movie,The Reckoning,63,8.6
tt0292506,movie,The Recruit,115,6.3
tt0043961,movie,The Red Badge of Courage,69,8
tt0041792,movie,The Red Pony,89,5.8
tt0040725,movie,The Red Shoes,135,7.8
tt0468683,movie,Bunhongsin,103,8
tt0120802,movie,Le violon rouge,130,7.7
tt0110955,movie,The Ref,96,4.7
tt0064886,movie,The Reivers,112,6.4
tt0120004,movie,The Relic,110,6.4
tt0107943,movie,The Remains of the Day,134,7.8
tt0251369,movie,The Remnant,106,7.8
tt0120008,movie,The Replacement Killers,87,4.9
tt0191397,movie,The Replacements,118,4.9
tt0076618,movie,The Rescuers,78,5.7
tt0100477,movie,The Rescuers Down Under,77,6.3
tt0058487,movie,Povratak,70,5.3
tt0081421,movie,The Return,91,5.3
tt0111494,movie,Tro ve,110,6.7
tt0263283,movie,DÃ¶nÃ¼s,94,6.7
tt0376968,movie,Vozvrashchenie,110,4.8
tt1848871,movie,El regreso,102,6.3
tt0084589,movie,Le retour de Martin Guerre,112,9.4
tt0163809,movie,The Return of Ruben Blades,82,7.2
tt0020324,movie,The Return of Sherlock Holmes,71,7.2
tt0098193,movie,The Return of Swamp Thing,89,8.6
tt0075132,movie,The Return of a Man Called Horse,129,8.6
tt0089907,movie,The Return of the Living Dead,91,7
tt0072081,movie,The Return of the Pink Panther,113,7
tt0117473,movie,The Rich Mans Wife,95,8
tt0075567,tvSeries,The Richard Pryor Show,60,8
tt0086197,movie,The Right Stuff,193,1.9
tt0196223,movie,The Right Temptation,95,7.7
tt0018328,movie,The Ring,116,7.7
tt0377109,movie,The Ring Two,110,5.1
tt0289424,movie,Ling,108,5.1
tt0020335,movie,The River,84,6.7
tt0119263,movie,He liu,115,6.8
tt0180045,movie,To potami,110,5.7
tt0248928,movie,Joki,104,6.7
tt0269261,movie,Ganga,151,4.1
tt0273878,movie,Nehir,87,5.9
tt14966602,movie,Al Naher,101,8
tt1606324,movie,Reka,50,8
tt6467568,tvSeries,Elven,43,7.1
tt7111818,movie,Ozen,108,7.2
tt0110997,movie,The River Wild,111,7.3
tt0269043,movie,El camino,107,5.7
tt0470302,movie,Fang xiang zhi lu,114,6
tt0898367,movie,The Road,111,7.7
tt2346048,movie,KÃ¤rÃ¤jÃ¤vuorentie,102,8.6
tt5142610,movie,Dalu chaotian,95,7.6
tt0039006,movie,Synovya,95,8.1
tt0094878,movie,Cienie,97,5.6
tt0235060,movie,Wo de fu qin mu qin,89,5
tt0138749,movie,The Road to El Dorado,89,6.8
tt0056417,movie,The Road to Hong Kong,91,5.1
tt0304790,movie,Tarik El Hob,70,4.8
tt0111001,movie,The Road to Wellville,118,8
tt0031867,movie,The Roaring Twenties,106,8.6
tt0046247,movie,The Robe,135,5.4
tt0117500,movie,The Rock,136,7.6
tt0102803,movie,The Rocketeer,108,6.8
tt0042898,movie,The Rocking Horse Winner,91,5.4
tt0073629,movie,The Rocky Horror Picture Show,100,6
tt0055382,movie,The Roman Spring of Mrs. Stone,103,6
tt0053224,movie,The Rookie,84,6.9
tt0079826,movie,The Rose,125,6
tt0780032,movie,Gol-e sorkh,88,6.8
tt4298978,tvSeries,Qiang wei zhi lian,70,6.6
tt0048563,movie,The Rose Tattoo,117,7.2
tt0265666,movie,The Royal Tenenbaums,110,8.5
tt0134067,movie,The Rugrats Movie,79,7.5
tt0292644,movie,The Rules of Attraction,110,6.7
tt0031885,movie,La rÃ¨gle du jeu,110,5.6
tt0312001,movie,Wa dong ren,103,8.2
tt0885523,movie,San ga fat,99,8
tt0069198,movie,The Ruling Class,154,6.4
tt0017340,movie,The Runaway,69,5.9
tt0067692,movie,"Runaway, Runaway",85,7.3
tt1102352,movie,Uciekinier,56,6.5
tt0327850,movie,The Rundown,104,6.4
tt1975676,tvSeries,The Daily Rundown,60,8.4
tt0088992,movie,Davandeh,94,9.4
tt0105296,movie,The Runner,91,8.8
tt0057463,movie,The Running Man,103,8.4
tt0100530,movie,The Russia House,123,7.8
tt0147305,movie,The Russians Are Coming,63,8.7
tt0366996,movie,The Saddest Music in the World,100,6.1
tt0057465,movie,The Sadist,92,4.6
tt0256359,movie,The Safety of Objects,121,7.5
tt0075161,movie,The Sailor Who Fell from Grace with the Sea,105,8.8
tt0055701,tvSeries,The Saint,50,7.4
tt5846676,movie,Sventasis,96,7.4
tt0235737,movie,The Salton Sea,103,7.2
tt0342956,movie,The Same River Twice,78,5.1
tt0060934,movie,The Sand Pebbles,182,7.4
tt0108037,movie,The Sandlot,101,5.2
tt0111070,movie,The Santa Clause,97,7.3
tt0304669,movie,The Santa Clause 2,104,8.4
tt0059643,movie,Rekopis znaleziony w Saragossie,182,7.6
tt0063557,movie,The Scalphunters,102,3.6
tt0017350,movie,The Scarlet Letter,115,7.4
tt0069228,movie,Der scharlachrote Buchstabe,90,6.6
tt0427411,movie,Juhong geulshi,115,8.1
tt0008544,movie,The Scarlet Pimpernel,50,6.4
tt0107617,movie,MÃ¹i du du xanh,104,2.6
tt0077881,movie,Lyftet,117,7.6
tt0227445,movie,The Score,124,8.9
tt0277296,movie,The Scorpion King,92,7.4
tt0099392,movie,Deedeh-Ban,80,7.2
tt0111094,movie,The Scout,101,6
tt0056223,movie,Il mare,110,7.7
tt0332381,movie,HafiÃ°,109,8.6
tt1754708,movie,The Sea,86,7.7
tt0048593,movie,The Sea Chase,117,6.4
tt0015310,movie,The Sea Hawk,123,5.9
tt0369702,movie,Mar adentro,126,6.2
tt0281176,movie,MÃ¡vahlÃ¡tur,102,5.4
tt0293923,movie,The Second Coming,53,4.6
tt2506386,movie,Zong sheng,88,8.7
tt0117582,movie,The Secret Agent,95,7
tt0010674,movie,The Secret Garden,50,8.4
tt0116534,movie,Himitsu no hanazono,85,7.3
tt0314630,movie,The Secret Lives of Dentists,104,7.9
tt0059694,movie,The Secret of My Success,112,8.8
tt0111112,movie,The Secret of Roan Inish,103,8.5
tt0068950,movie,MimÃ¬ metallurgico ferito nellonore,121,7.4
tt0076683,movie,The Sentinel,92,7.3
tt0105356,movie,La sentinelle,139,7.7
tt0096071,movie,The Serpent and the Rainbow,98,4.4
tt0076686,movie,The Serpents Egg,119,6.5
tt0120100,movie,The Serpents Kiss,104,7.9
tt0057490,movie,The Servant,116,7.2
tt0066355,movie,La servante,88,7.2
tt1905059,movie,Bang-ja jeon,124,7.8
tt0017367,movie,The Set-Up,55,7.7
tt0048604,movie,The Seven Little Foys,93,8.8
tt0092273,movie,Yuen Chun Hap yu Wai See Lee,78,8
tt0050976,movie,Det sjunde inseglet,96,7.4
tt0096073,movie,The Seventh Sign,97,8.1
tt0159730,movie,The Sex Monster,97,7.4
tt0028243,movie,The Shadow,74,5.8
tt1385906,movie,GÃ¶lge,115,7.1
tt0247303,movie,Down,111,7.2
tt1303703,movie,Dixia de tiankong,98,6.4
tt0034175,movie,The Shanghai Gesture,95,6.5
tt0308878,movie,The Shape of Things,96,8.1
tt0079894,movie,The Shape of Things to Come,98,8.4
tt0100594,movie,The Sheltering Sky,138,6.4
tt0081505,movie,The Shining,146,6.4
tt0268636,movie,The Shipment,92,7.6
tt0120824,movie,The Shipping News,111,7.6
tt0065744,movie,Le frisson des vampires,95,6.6
tt0062262,movie,The Shooting,82,7.9
tt0075213,movie,The Shootist,100,6.3
tt0033045,movie,The Shop Around the Corner,99,6.3
tt0059527,movie,Obchod na korze,128,4.5
tt0018397,movie,The Show,76,4.5
tt2088950,movie,This Is Your Death,104,4.9
tt0201394,movie,The Shrink Is In,92,4.4
tt0093966,movie,The Sicilian,115,9
tt0088300,movie,Les trottoirs de Bangkok,85,4.4
tt0042185,movie,Agustina de AragÃ³n,126,7
tt0049579,movie,Opsada,115,8.2
tt0133952,movie,The Siege,116,4.8
tt2318579,movie,La toma,88,7.2
tt7604126,tvSeries,Le SiÃ¨ge,43,7.2
tt0057611,movie,Tystnaden,96,5.9
tt0152438,movie,Sokout,76,7.3
tt1361835,movie,Das letzte Schweigen,118,7.6
tt4603640,movie,The Silence,91,4.1
tt0102926,movie,The Silence of the Lambs,118,6.8
tt0060980,movie,The Silencers,102,7.8
tt0314676,movie,The Singing Detective,109,7.6
tt0327153,movie,The Singing Forest,72,7.4
tt0096114,movie,The Sisterhood,75,7.1
tt0403508,movie,The Sisterhood of the Traveling Pants,119,8.2
tt0020389,movie,El sexto sentido,70,7.6
tt0068132,tvSeries,The Sixth Sense,60,6.2
tt0341131,tvSeries,Den 6. sans,42,6.2
tt0192614,movie,The Skulls,106,6.7
tt0266971,movie,The Slaughter Rule,112,6.7
tt0242888,movie,The Sleeping Dictionary,109,8.4
tt0207988,movie,The Sleepy Time Gal,108,2.2
tt0090036,movie,The Sluggers Wife,105,5.4
tt0320512,movie,The Smashing Machine,93,6.7
tt0205418,movie,The Smokers,96,3
tt0040806,movie,The Snake Pit,108,5.2
tt0045160,movie,Snegurochka,67,9.5
tt0337721,movie,The Snow Walker,103,8.5
tt0045162,movie,The Snows of Kilimanjaro,114,4.3
tt1852006,movie,Les neiges du Kilimandjaro,107,5.6
tt0049777,movie,The Solid Gold Cadillac,99,6.4
tt0291172,movie,Le fils,99,5.6
tt14417362,movie,The Son,85,7.9
tt0208990,movie,La stanza del figlio,99,6.4
tt0036377,movie,The Song of Bernadette,156,8.6
tt0120164,movie,Song jia huang chao,145,7
tt0066904,movie,Le chagrin et la pitiÃ©,251,6.6
tt0059742,movie,The Sound of Music,172,9.2
tt0179503,movie,La vertiente,56,7.5
tt0181833,movie,The Source: The Story of the Beats and the Beat Generation,88,7.5
tt0265787,movie,The Source,100,6.1
tt1686067,movie,La source des femmes,135,7.4
tt3011976,tvSeries,HaMakor,60,5.3
tt0038107,movie,The Southerner,92,7.4
tt0120176,movie,The Spanish Prisoner,110,7.1
tt0073736,movie,The Specialist,93,7.7
tt0189172,movie,"Un spÃ©cialiste, portrait dun criminel moderne",128,3
tt0181836,movie,The Specials,82,7.3
tt8655470,movie,Hors normes,114,3.8
tt0038975,movie,The Spiral Staircase,83,4.8
tt0100670,movie,The Spirit of 76,82,6.8
tt0004630,movie,The Spoilers,110,7.4
tt0098377,movie,The Spring,102,8.6
tt0206631,movie,Cheshme,96,7
tt0296373,tvSeries,El manantial,60,3.6
tt0076752,movie,The Spy Who Loved Me,125,6.8
tt0218625,movie,The St. Francisville Experiment,79,7.6
tt0388644,tvSeries,SoupÃ§ons,629,3.3
tt2991922,movie,The Stalker,90,7.1
tt1831804,tvSeries,The Stand,510,7.8
tt0045186,movie,The Star,89,7.2
tt0326450,movie,Zvezda,97,5.6
tt0354440,movie,Byeol,106,5.5
tt0086356,movie,The Star Chamber,109,5.2
tt0031974,movie,The Star Maker,94,4.7
tt0114808,movie,Luomo delle stelle,113,7.2
tt1920996,movie,La mÃ¡quina que hace estrellas,80,8.3
tt0340376,movie,The Statement,114,5.2
tt0340377,movie,The Station Agent,89,5.9
tt0117658,movie,La sindrome di Stendhal,120,7.7
tt0073747,movie,The Stepford Wives,115,5.7
tt0070735,movie,The Sting,129,5.8
tt0105854,movie,Hap sing,93,8.1
tt0088176,movie,The Stone Boy,91,6.6
tt3198454,movie,La increÃ­ble historia del NiÃ±o de Piedra,71,8.7
tt0045192,movie,The Stooge,100,6.8
tt0339357,movie,Histoire de Marie et Julien,150,5.4
tt0073115,movie,Histoire dO,105,8
tt0041923,movie,The Story of Seabiscuit,98,7.7
tt0160916,movie,The Story of Us,95,7
tt0373861,movie,Die Geschichte vom weinenden Kamel,93,7.4
tt0166896,movie,The Straight Story,112,8.5
tt0038988,movie,The Strange Love of Martha Ivers,116,9.3
tt0066412,movie,Lo strano vizio della signora Wardh,100,5.2
tt0073756,movie,Gekitotsu! Satsujin ken,91,6.9
tt0040843,movie,The Street with No Name,91,6.5
tt0073760,movie,The Strongest Man in the World,92,7.9
tt0047537,movie,The Student Prince,107,5.9
tt0090094,movie,The Stuff,87,6.4
tt0081568,movie,The Stunt Man,131,6.7
tt0117768,movie,The Stupids,94,6.3
tt0117773,movie,The Substance of Fire,97,6.4
tt0157075,movie,The Suburbans,81,9.4
tt0072226,movie,The Sugarland Express,110,3.7
tt0164184,movie,The Sum of All Fears,124,8.1
tt0111309,movie,The Sum of Us,100,7.7
tt0073766,movie,The Sunshine Boys,111,7.5
tt2556228,movie,"1999, Myeonhee",83,5.4
tt0068136,tvSeries,The Super,30,8
tt0188764,movie,Ying zi jun tuan,89,6.8
tt0063954,tvSeries,The Survivors,60,7.1
tt1151370,movie,Nejatyaftegan,81,7
tt0037330,movie,The Suspect,85,6.5
tt0073734,movie,Il sospetto,111,7.4
tt0177268,movie,Gik do chung faan,109,5.4
tt0266506,movie,El-muttahama,105,7.1
tt3404158,movie,Yong-eui-ja,137,4.6
tt0111333,movie,The Swan Princess,93,7.4
tt0078350,movie,The Swarm,116,4.1
tt10675724,movie,La nuÃ©e,101,7.3
tt0120255,movie,The Sweet Hereafter,112,6.1
tt0281249,movie,The Sweetest Sound,60,7.4
tt0253867,movie,The Sweetest Thing,84,6.5
tt0063663,movie,The Swimmer,95,7.8
tt0083147,movie,Motsurave,105,6.3
tt0076754,movie,Squadra antitruffa,95,7.9
tt0120018,movie,Rien ne va plus,101,7.4
tt0152769,movie,The Swindle,91,5.1
tt0084749,movie,The Sword and the Sorcerer,100,6.2
tt0057546,movie,The Sword in the Stone,79,7.5
tt0060277,movie,Dai-bosatsu tÃ´ge,120,6.3
tt0236784,movie,The Tailor of Panama,109,8
tt0072251,movie,The Taking of Pelham One Two Three,104,7.5
tt0142851,movie,Skazka o tsare Saltane,53,6.1
tt0134119,movie,The Talented Mr. Ripley,139,10
tt0035417,movie,The Talk of the Town,118,4.4
tt0098436,movie,The Tall Guy,92,4.7
tt0020479,movie,Taming of the Shrew,63,9.6
tt5104924,movie,The Taming of the Shrew,156,7.9
tt0234853,movie,The Tao of Steve,87,9.1
tt2382915,movie,Hadaf,97,7.6
